TimeElapsed,CumulativeReward
30.0,1.801932
31.0,2.246369
30.0,2.505105
31.0,4.390411
30.0,1.52807
31.0,1.97641
30.0,1.951531
31.0,3.582031
31.0,3.199639
31.0,1.46226
30.0,1.761667
31.0,1.958418
30.0,3.139223
30.0,3.272059
31.0,1.702336
31.0,1.642009
31.0,2.272753
30.0,2.659561
31.0,4.805912
30.0,1.597085
31.0,1.752732
30.0,2.402907
30.0,3.796735
31.0,2.895667
30.0,1.615419
29.0,1.418487
30.0,1.643936
30.0,1.446596
29.0,1.768333
30.0,1.471674
30.0,1.352664
29.0,1.728538
30.0,1.641552
29.0,1.953826
30.0,1.535604
30.0,1.620862
29.0,1.683796
30.0,1.522538
30.0,1.850369
29.0,1.514161
30.0,1.316532
30.0,1.728302
29.0,1.645642
29.0,1.970588
31.0,1.488793
29.0,1.548124
29.0,1.580357
29.0,1.968205
29.0,2.119303
30.0,1.294411
30.0,1.48944
29.0,1.588789
30.0,2.047644
29.0,1.805085
30.0,1.240156
30.0,1.52407
29.0,1.946819
30.0,1.863861
29.0,2.409942
30.0,1.372839
29.0,1.641458
29.0,1.650459
30.0,1.87104
29.0,2.260784
29.0,1.471245
30.0,1.409015
29.0,1.797101
30.0,1.870617
29.0,2.469552
29.0,1.483621
30.0,1.521616
30.0,1.761814
29.0,1.925945
29.0,2.063227
29.0,1.489849
29.0,1.760859
29.0,1.970332
30.0,2.038642
29.0,2.288983
30.0,1.412998
30.0,1.542511
29.0,1.752732
30.0,1.837255
29.0,2.488288
29.0,1.432769
30.0,1.474034
29.0,1.793237
30.0,2.012694
29.0,2.972542
30.0,1.523362
30.0,1.582327
29.0,1.667436
30.0,1.884
30.0,2.102133
29.0,1.483871
30.0,1.508913
29.0,1.683953
30.0,1.977635
29.0,2.297167
30.0,1.503896
30.0,1.484914
29.0,1.845098
30.0,1.9045
29.0,2.49491
30.0,1.533114
29.0,1.779376
29.0,1.972634
29.0,1.745131
30.0,2.492814
30.0,1.351534
30.0,1.592377
29.0,1.622273
30.0,2.150677
29.0,2.465774
30.0,1.438478
29.0,1.636674
30.0,1.865926
29.0,2.35072
29.0,3.207194
30.0,1.425474
30.0,1.585202
29.0,1.693007
30.0,2.360519
29.0,2.235555
30.0,1.604045
29.0,1.96199
30.0,2.037076
29.0,2.455786
29.0,2.368208
29.0,1.447134
30.0,1.533114
29.0,1.941266
29.0,2.461128
29.0,2.000777
30.0,1.49632
30.0,1.711944
29.0,1.925252
30.0,2.378261
29.0,2.734505
30.0,1.416771
30.0,1.678472
29.0,1.852709
29.0,2.358213
30.0,1.906015
30.0,1.561419
29.0,1.925945
29.0,1.764832
30.0,1.815085
29.0,2.4
28.0,1.463889
28.0,1.518996
28.0,1.319355
27.0,1.96301
27.0,1.92904
27.0,1.316532
28.0,1.379296
28.0,1.530482
27.0,1.83423
27.0,1.742891
28.0,1.281151
27.0,1.482543
28.0,1.411297
27.0,1.743839
28.0,1.542951
28.0,1.32101
27.0,1.503037
28.0,1.518518
27.0,1.56541
27.0,1.430591
28.0,1.482974
27.0,1.501518
28.0,1.621995
27.0,1.80799
28.0,1.996649
27.0,1.339634
28.0,1.429053
27.0,1.772249
28.0,1.533187
27.0,1.771292
28.0,1.441525
28.0,1.408159
27.0,1.574553
28.0,1.571269
27.0,1.756428
27.0,1.37037
28.0,1.724883
28.0,1.578348
27.0,1.692558
28.0,1.801211
27.0,1.320564
28.0,1.410251
27.0,1.543172
27.0,1.89525
27.0,2.113673
28.0,1.511329
27.0,1.363655
28.0,1.437843
28.0,1.788675
27.0,2.192033
28.0,1.401042
28.0,1.513913
27.0,1.870792
27.0,1.449681
28.0,2.260504
28.0,1.398129
27.0,1.57216
28.0,1.675751
27.0,1.854791
27.0,1.999483
28.0,1.305411
27.0,1.503471
28.0,1.536923
28.0,1.883085
27.0,1.646789
27.0,1.280556
27.0,1.40501
28.0,1.44225
27.0,1.993095
28.0,2.224654
27.0,1.442585
27.0,1.542731
27.0,1.387578
27.0,1.812165
28.0,1.839951
28.0,1.30481
27.0,1.389834
28.0,1.540439
28.0,1.974936
27.0,2.094149
28.0,1.700699
27.0,1.759188
28.0,1.64452
28.0,1.620181
27.0,2.187671
28.0,1.472961
28.0,1.513072
28.0,1.766986
27.0,1.984576
27.0,2.129839
28.0,1.416981
27.0,1.455414
27.0,1.624036
27.0,1.814146
27.0,1.773445
28.0,1.361807
28.0,1.626077
27.0,1.481075
28.0,1.957545
27.0,1.96352
27.0,1.450743
28.0,1.549227
28.0,1.697669
27.0,1.944557
28.0,1.981748
28.0,1.513696
27.0,1.611061
28.0,1.495887
27.0,1.926952
28.0,1.782211
28.0,1.490733
28.0,1.566297
27.0,1.754524
28.0,1.89075
28.0,1.715258
27.0,1.499566
28.0,1.484914
28.0,1.685151
28.0,1.952296
27.0,2.255462
28.0,1.311469
28.0,1.469658
28.0,1.907519
28.0,1.798547
27.0,2.367723
29.0,1.382195
29.0,1.285288
29.0,1.408787
29.0,1.500868
29.0,1.760952
29.0,1.234047
29.0,1.412579
28.0,1.506956
28.0,1.560976
28.0,2.244847
29.0,1.363244
29.0,1.389626
29.0,1.438347
28.0,1.490713
29.0,1.446497
28.0,1.33144
29.0,1.25098
29.0,1.419958
29.0,1.552655
28.0,1.821951
28.0,1.390249
29.0,1.460128
29.0,1.444374
29.0,1.604966
28.0,1.406067
29.0,1.333874
28.0,1.528665
28.0,1.532237
29.0,1.568
29.0,1.964796
28.0,1.398125
29.0,1.495887
29.0,1.355123
28.0,1.626818
28.0,1.535824
29.0,1.273518
29.0,1.431646
29.0,1.326061
29.0,1.729717
28.0,1.868564
29.0,1.346232
29.0,1.428
28.0,1.536784
28.0,1.483441
28.0,1.684419
28.0,1.540659
29.0,1.498268
29.0,1.313655
28.0,1.869554
29.0,1.517467
29.0,1.283698
29.0,1.482366
28.0,1.603153
29.0,1.65
29.0,1.843872
29.0,1.452553
28.0,1.596404
28.0,1.419789
29.0,1.543392
28.0,2.19478
29.0,1.351837
28.0,1.309438
29.0,1.545796
28.0,1.990979
29.0,1.745024
29.0,1.262205
28.0,1.459615
28.0,1.809951
29.0,1.741805
28.0,1.621088
29.0,1.4
29.0,1.369278
29.0,1.480215
29.0,1.495022
29.0,1.865757
29.0,1.471795
28.0,1.677546
28.0,1.934343
29.0,1.728538
28.0,1.665668
28.0,1.320363
29.0,1.535307
28.0,1.901
29.0,1.995618
28.0,1.958163
29.0,1.32753
28.0,1.533114
29.0,1.626818
29.0,1.620454
28.0,1.682134
29.0,1.290457
29.0,1.566889
28.0,1.73066
28.0,1.953435
29.0,1.658161
28.0,1.420335
28.0,1.319517
29.0,1.584753
28.0,1.504121
28.0,1.73066
29.0,1.312249
29.0,1.401253
29.0,1.693007
29.0,1.55708
29.0,1.660829
28.0,1.417191
28.0,1.338618
29.0,1.495022
29.0,1.724
28.0,1.883333
29.0,1.431646
28.0,1.48944
28.0,1.479526
29.0,1.678472
29.0,1.732075
28.0,1.488793
28.0,1.518996
28.0,1.544934
28.0,2.209366
28.0,1.906516
29.0,1.38323
29.0,1.317137
28.0,1.716706
29.0,1.47828
28.0,1.987338
30.0,1.173674
30.0,1.264047
29.0,1.563333
29.0,1.347959
30.0,1.489201
29.0,1.404384
30.0,1.279365
29.0,1.406054
29.0,1.415063
30.0,1.607223
29.0,1.259921
29.0,1.283897
30.0,1.66
29.0,1.472163
29.0,1.477634
29.0,1.294611
30.0,1.406889
30.0,1.486609
29.0,1.395417
30.0,1.326518
30.0,1.181524
30.0,1.344603
29.0,1.408996
30.0,1.427158
30.0,1.309658
30.0,1.427789
29.0,1.360451
30.0,1.457569
29.0,1.426371
29.0,1.594595
29.0,1.27996
29.0,1.305622
30.0,1.42821
30.0,1.438771
29.0,1.586353
30.0,1.261417
29.0,1.239571
29.0,1.365369
29.0,1.538901
30.0,1.416176
29.0,1.393983
29.0,1.297006
30.0,1.490281
30.0,1.50282
29.0,1.76244
30.0,1.625909
29.0,1.567778
30.0,1.426582
30.0,1.51634
29.0,1.498482
29.0,1.386128
29.0,1.294012
30.0,1.382438
30.0,1.709112
30.0,1.724235
29.0,1.446497
30.0,1.4174
29.0,1.516122
30.0,1.707944
29.0,1.546578
29.0,1.24082
29.0,1.334959
30.0,1.328542
29.0,1.353783
30.0,1.79686
29.0,1.384058
29.0,1.280159
30.0,1.290818
29.0,1.419118
30.0,1.813592
29.0,1.419328
30.0,1.37134
29.0,1.577902
29.0,1.59573
29.0,1.638128
30.0,1.369547
29.0,1.335497
30.0,1.447983
29.0,1.664516
29.0,1.3006
30.0,1.248532
30.0,1.544493
29.0,1.362628
29.0,1.476989
30.0,1.523195
30.0,1.323232
30.0,1.360041
29.0,1.489009
30.0,1.498052
29.0,1.594157
30.0,1.321573
30.0,1.364066
30.0,1.34114
29.0,1.548672
30.0,1.639269
30.0,1.286481
29.0,1.337805
29.0,1.562222
30.0,1.419328
29.0,1.54
30.0,1.116821
29.0,1.567111
29.0,1.616516
29.0,1.688167
29.0,1.808252
29.0,1.283499
30.0,1.464744
30.0,1.422059
29.0,1.560444
30.0,1.576009
29.0,1.432489
30.0,1.44322
29.0,1.518518
30.0,1.492441
29.0,1.567778
30.0,1.315895
30.0,1.522538
29.0,1.434177
29.0,1.446497
30.0,1.293825
30.0,1.293028
29.0,1.285487
29.0,1.547137
30.0,1.588143
29.0,1.682367
28.0,4.381279
27.0,5.275001
28.0,10.404856
27.0,11.320002
27.0,5.401082
28.0,4.263677
27.0,8.628456
27.0,3.520866
28.0,5.13057
28.0,3.631226
28.0,4.367273
28.0,6.949325
28.0,6.916668
28.0,6.238651
27.0,5.524582
27.0,4.244643
28.0,5.793568
28.0,5.690961
27.0,4.215179
27.0,5.739429
28.0,7.8594
27.0,6.617106
27.0,7.372795
27.0,5.869187
28.0,4.211556
28.0,52.13479
29.0,88.978584
28.0,55.585009
28.0,75.181261
28.0,33.103035
28.0,56.185723
28.0,70.252951
28.0,63.00001
29.0,85.421441
28.0,88.835728
28.0,47.000007
28.0,69.729422
28.0,60.168431
29.0,80.200013
28.0,76.920011
28.0,49.504174
28.0,69.411776
28.0,66.294454
29.0,67.716677
29.0,60.065009
28.0,54.314294
28.0,51.145841
28.0,70.505893
28.0,57.914294
28.0,64.770597
29.0,63.705273
28.0,73.806678
29.0,85.578584
28.0,99.275016
28.0,94.523091
28.0,60.014295
28.0,63.310536
28.0,94.446168
28.0,80.660012
28.0,89.400014
29.0,37.454844
28.0,70.176482
28.0,92.038476
28.0,79.373345
28.0,92.400014
28.0,72.962511
28.0,72.650011
28.0,87.235727
28.0,81.166679
28.0,71.652951
27.0,50.091313
27.0,76.612512
28.0,89.807157
28.0,79.833345
28.0,78.706679
28.0,85.121442
28.0,82.821441
29.0,95.446168
27.0,100.000015
28.0,91.038475
28.0,78.025011
28.0,73.968762
28.0,97.369246
27.0,72.881261
29.0,79.613345
27.0,61.916676
28.0,75.566679
28.0,93.600014
28.0,100.000015
28.0,92.966681
29.0,72.705894
28.0,77.025011
27.0,100.000015
28.0,69.700011
28.0,90.75386
28.0,79.778583
29.0,96.216682
28.0,79.040012
28.0,93.307707
27.0,90.200014
28.0,70.752953
28.0,91.076938
29.0,78.462512
28.0,83.457156
28.0,75.718761
28.0,77.953345
28.0,83.973346
28.0,98.583349
27.0,90.828585
27.0,94.646168
28.0,66.923539
28.0,66.876481
27.0,90.138476
28.0,100.000015
27.0,90.150013
28.0,89.707157
28.0,90.135728
27.0,89.884629
27.0,84.68668
29.0,89.128585
28.0,76.162512
28.0,74.131261
28.0,80.233345
27.0,85.278585
28.0,100.000015
29.0,8.474401
29.0,6.248149
29.0,16.017393
30.0,19.191074
29.0,10.477671
29.0,4.920501
29.0,6.329376
29.0,9.040679
29.0,16.420898
30.0,10.137866
29.0,3.767073
29.0,7.257448
29.0,7.266188
29.0,6.147591
29.0,8.514401
29.0,5.425415
29.0,7.568383
29.0,7.537411
29.0,7.872389
29.0,17.04844
28.0,4.576667
28.0,9.718019
29.0,18.045905
29.0,7.830076
29.0,8.526401
29.0,8.844168
29.0,41.855562
29.0,91.430783
29.0,86.035728
29.0,93.315399
29.0,6.895863
30.0,37.883877
30.0,68.535305
29.0,62.5158
29.0,85.385728
29.0,12.522729
29.0,38.683339
29.0,69.276482
30.0,81.806679
29.0,71.994128
29.0,13.337351
29.0,42.014292
28.0,91.630782
29.0,77.568762
29.0,97.300015
30.0,11.292224
29.0,39.582149
30.0,85.39287
29.0,85.600013
29.0,94.946168
29.0,15.020836
29.0,71.964717
28.0,87.7643
29.0,91.250014
28.0,93.05386
29.0,14.887673
30.0,54.419056
29.0,87.038474
29.0,92.692322
29.0,97.366681
29.0,8.361601
29.0,82.093346
29.0,86.914299
28.0,85.335727
28.0,100.000015
30.0,13.795002
30.0,74.106262
29.0,86.250013
28.0,85.371441
28.0,100.000015
29.0,16.317913
29.0,45.232007
30.0,99.633349
29.0,77.026678
30.0,88.607705
29.0,21.103707
29.0,60.000009
29.0,84.733347
28.0,90.630782
28.0,80.300013
30.0,14.566218
30.0,47.966674
29.0,88.350013
29.0,99.758348
29.0,96.438476
30.0,16.371017
29.0,83.035727
29.0,95.433348
29.0,93.061552
29.0,98.325015
29.0,16.418843
29.0,74.556261
30.0,77.256262
29.0,92.000014
29.0,94.876938
29.0,27.561909
29.0,78.850012
28.0,85.560013
28.0,83.907155
29.0,100.000015
30.0,31.5946
30.0,62.58422
29.0,88.584629
29.0,97.600015
29.0,90.264299
29.0,15.069865
29.0,60.075009
29.0,91.700014
28.0,96.850015
29.0,100.000015
30.0,18.971669
29.0,77.893761
29.0,79.460012
29.0,100.000015
29.0,100.000015
30.0,29.456414
29.0,84.580013
28.0,80.314298
29.0,96.28463
29.0,92.607706
29.0,24.195559
30.0,52.891312
28.0,73.125011
28.0,90.723091
29.0,91.530783
30.0,2.8
29.0,3.569531
29.0,7.538407
29.0,6.875334
30.0,7.639417
30.0,1.721226
29.0,4.524402
29.0,5.841861
29.0,6.800001
28.0,5.395162
29.0,2.290652
29.0,2.742444
29.0,5.520001
29.0,8.72787
29.0,3.188889
29.0,2.660063
29.0,3.740651
29.0,4.042919
30.0,6.060242
28.0,8.217831
29.0,2.538066
29.0,4.347489
29.0,3.331618
29.0,7.891731
29.0,9.445134
28.0,3.000685
29.0,5.019073
29.0,17.632789
29.0,23.764587
29.0,76.846678
29.0,2.587117
29.0,5.982249
29.0,22.502003
28.0,46.556008
28.0,37.323339
29.0,2.44645
28.0,5.663278
30.0,11.392475
29.0,30.728576
29.0,40.23104
30.0,3.190323
29.0,6.035929
28.0,18.580648
28.0,53.042865
28.0,67.161121
29.0,2.122043
29.0,4.826866
29.0,10.493139
30.0,24.93696
30.0,55.490917
29.0,2.684906
29.0,8.762296
29.0,26.912504
29.0,53.58096
28.0,79.242869
29.0,2.613975
35.0,5.710796
32.0,19.118337
31.0,26.063641
34.0,96.207707
32.0,3.954202
36.0,5.847094
33.0,9.185471
30.0,58.515799
29.0,62.316676
31.0,2.998976
31.0,8.334401
32.0,16.075717
33.0,20.594448
31.0,92.083347
29.0,3.072569
30.0,5.731793
30.0,11.2866
32.0,37.609683
34.0,70.168761
33.0,3.861667
29.0,8.690985
28.0,25.415913
32.0,66.157904
29.0,95.683348
31.0,3.430303
33.0,9.804589
30.0,27.139539
35.0,54.172735
30.0,96.738476
32.0,3.195341
33.0,9.633946
29.0,35.427278
36.0,62.973694
29.0,59.931589
33.0,4.811823
32.0,9.298277
29.0,16.342427
31.0,66.155566
29.0,79.820012
29.0,3.323897
30.0,6.920135
37.0,18.537291
28.0,87.692871
36.0,66.47648
32.0,3.458555
35.0,8.23071
32.0,38.455179
31.0,66.035305
29.0,90.800013
34.0,3.924268
29.0,7.108277
33.0,20.728305
34.0,61.368431
31.0,82.135727
29.0,3.838115
30.0,10.819609
34.0,11.634784
34.0,45.923083
30.0,82.571442
34.0,3.041724
29.0,7.115754
30.0,16.732815
29.0,100.000015
30.0,84.157156
36.0,3.930673
32.0,8.088282
29.0,21.637739
29.0,74.637511
33.0,94.158348
29.0,1.749881
32.0,2.523263
29.0,2.79026
36.0,2.767742
31.0,4.179736
34.0,1.809732
31.0,2.597531
33.0,2.198077
28.0,3.29853
28.0,3.874274
29.0,1.694651
30.0,3.028179
31.0,2.415
29.0,2.907023
32.0,7.130823
29.0,1.782452
29.0,2.246648
31.0,2.894667
37.0,3.081469
30.0,3.697561
31.0,1.715222
28.0,2.26264
30.0,2.715238
28.0,4.230223
28.0,9.365488
29.0,1.719765
30.0,2.497289
32.0,3.478161
33.0,6.230248
32.0,10.720002
29.0,2.107239
31.0,2.841639
31.0,4.342791
29.0,7.365249
31.0,7.242144
32.0,2.059737
29.0,2.578834
31.0,2.944595
33.0,4.321267
29.0,14.027275
31.0,1.967263
31.0,2.261798
31.0,4.260361
29.0,9.037608
33.0,9.019829
34.0,1.853941
28.0,2.175204
33.0,4.450459
29.0,3.893306
30.0,13.258752
36.0,1.985567
34.0,3.253986
30.0,3.864731
30.0,5.487363
36.0,15.368574
31.0,2.606192
32.0,3.128269
29.0,3.856017
29.0,8.843222
30.0,24.871743
33.0,2.363977
29.0,2.942568
33.0,3.727016
29.0,5.020001
33.0,13.19405
29.0,2.402915
32.0,2.396793
29.0,3.91841
32.0,9.605456
29.0,11.260002
34.0,1.977179
32.0,2.739103
36.0,2.886379
31.0,6.925343
29.0,20.960004
30.0,1.718545
29.0,3.383146
30.0,3.619216
36.0,7.754479
30.0,17.18197
32.0,2.113673
30.0,3.10386
29.0,5.402186
29.0,7.798508
30.0,31.694449
33.0,2.611145
35.0,3.687149
29.0,3.644269
30.0,9.149124
33.0,12.601165
29.0,2.305966
29.0,3.44394
32.0,5.761272
33.0,5.320856
34.0,13.68861
34.0,1.926263
29.0,2.557447
28.0,4.939899
31.0,7.853732
34.0,18.660718
31.0,2.366763
28.0,3.117133
28.0,7.892482
32.0,10.518448
31.0,50.531826
35.0,1.765311
34.0,2.595385
30.0,5.35699
28.0,11.601077
29.0,12.554764
30.0,2.424927
30.0,2.70254
28.0,5.976924
36.0,6.817568
31.0,18.166105
32.0,2.641563
28.0,2.565549
28.0,6.903357
32.0,8.844168
29.0,19.296555
28.0,2.094667
30.0,3.003754
28.0,5.57889
31.0,12.686907
35.0,14.601353
30.0,1.512445
29.0,2.08617
36.0,1.756905
30.0,2.705079
29.0,3.042561
33.0,1.409205
30.0,2.071429
32.0,2.152432
30.0,2.579755
30.0,2.190959
34.0,1.728066
34.0,2.177322
29.0,2.099733
34.0,2.343839
31.0,2.405263
31.0,1.504121
34.0,1.610158
33.0,2.050919
30.0,2.700316
30.0,2.657053
33.0,1.493952
34.0,1.622727
29.0,2.400292
32.0,2.713333
32.0,3.354275
35.0,1.615193
30.0,1.93519
36.0,2.386919
30.0,3.677689
34.0,5.153126
31.0,1.696037
32.0,1.960204
31.0,2.419062
32.0,2.197802
32.0,3.919247
30.0,1.779616
30.0,2.260224
30.0,2.433235
31.0,3.209783
34.0,3.330996
35.0,1.647706
31.0,1.950636
30.0,2.160163
32.0,2.30113
33.0,4.917588
33.0,1.69324
30.0,1.729245
30.0,2.496697
33.0,2.257103
34.0,5.177895
33.0,1.912312
33.0,2.216575
30.0,2.399708
33.0,3.306985
29.0,5.367935
33.0,1.63303
30.0,1.952926
30.0,2.535758
35.0,5.011795
35.0,4.471831
30.0,1.63713
31.0,2.341954
29.0,2.230833
34.0,3.377612
30.0,5.735796
33.0,1.439746
37.0,1.936962
33.0,3.820492
29.0,4.269507
29.0,3.578516
30.0,1.629545
29.0,1.894236
34.0,2.562385
33.0,3.405618
34.0,4.142106
30.0,1.787952
30.0,2.037008
30.0,2.5737
30.0,3.191072
30.0,3.936555
31.0,1.78747
32.0,2.132075
32.0,2.943243
32.0,4.523189
33.0,5.407028
31.0,1.745261
29.0,2.037434
29.0,3.044138
31.0,3.283517
29.0,4.75122
29.0,1.927273
32.0,2.53697
30.0,2.475893
30.0,3.282784
30.0,7.076713
34.0,1.830807
32.0,2.309971
30.0,2.438872
31.0,3.655556
30.0,4.753432
29.0,1.70892
35.0,2.169589
33.0,2.662893
31.0,4.529108
29.0,4.901
35.0,1.840686
30.0,2.055263
33.0,2.581902
34.0,4.204445
34.0,6.631411
35.0,1.571875
34.0,2.110428
33.0,2.817974
29.0,4.049357
30.0,4.909
31.0,1.522538
30.0,2.195041
29.0,2.873179
32.0,3.300733
29.0,4.330137
34.0,1.665438
35.0,2.170845
29.0,2.93064
33.0,3.477567
31.0,6.188415
33.0,1.330364
33.0,1.523581
33.0,1.686775
32.0,2.098667
33.0,2.155555
30.0,1.440466
33.0,1.487715
31.0,1.7753
31.0,1.885323
33.0,2.652665
32.0,1.399584
30.0,1.689302
33.0,1.905514
32.0,1.857635
29.0,1.819465
32.0,1.363655
29.0,1.513943
30.0,1.795642
33.0,1.727358
31.0,1.882587
30.0,1.406263
32.0,1.488121
29.0,1.949364
29.0,1.724528
30.0,1.809709
31.0,1.427789
37.0,1.633257
33.0,1.838971
29.0,2.566871
29.0,2.427941
34.0,1.493506
29.0,1.785372
32.0,2.054331
29.0,2.287853
34.0,2.682911
34.0,1.533333
32.0,2.140431
32.0,1.78241
30.0,2.130376
30.0,3.335294
30.0,1.412788
29.0,1.89005
34.0,2.355043
29.0,2.628261
29.0,2.502102
34.0,1.442797
33.0,1.477468
32.0,1.950636
32.0,2.290395
33.0,2.140921
34.0,1.472747
30.0,2.013212
29.0,2.338968
29.0,2.555488
31.0,2.593846
30.0,1.676852
30.0,1.904
33.0,2.432647
31.0,2.596615
29.0,2.290651
30.0,1.710094
30.0,1.717136
30.0,2.147696
32.0,3.254546
30.0,2.6525
32.0,1.615385
29.0,1.888778
30.0,1.952672
29.0,2.172951
29.0,3.027055
30.0,1.609481
30.0,1.490281
29.0,1.837745
31.0,3.378652
31.0,4.088793
29.0,1.58125
31.0,1.901754
33.0,1.889303
29.0,2.449112
30.0,2.806557
30.0,1.587444
34.0,1.817518
32.0,2.102133
30.0,2.249162
30.0,2.291243
30.0,1.653211
35.0,1.611512
30.0,2.62795
36.0,2.444083
32.0,3.82664
30.0,1.623864
33.0,1.731368
30.0,1.767943
33.0,2.944108
29.0,2.763871
33.0,1.594382
29.0,1.947716
29.0,2.276124
32.0,2.371387
30.0,3.538224
34.0,1.594607
30.0,1.979949
34.0,1.863704
30.0,2.475
29.0,2.460355
32.0,1.506956
32.0,1.905263
33.0,2.484179
29.0,2.23
30.0,2.600309
32.0,1.506956
30.0,1.736643
33.0,2.270506
32.0,2.177322
34.0,3.583985
29.0,1.410042
31.0,2.061214
29.0,1.802421
30.0,2.921141
30.0,3.664286
33.0,1.604063
29.0,1.967347
34.0,2.187671
29.0,3.068641
30.0,3.570039
29.0,1.472805
31.0,1.465812
31.0,1.548565
29.0,1.704206
33.0,1.604515
35.0,1.343381
32.0,1.445011
32.0,1.608558
30.0,1.759286
34.0,1.570156
32.0,1.386542
29.0,1.556733
29.0,1.688837
29.0,2.115013
29.0,1.819465
32.0,1.360861
32.0,1.433755
32.0,1.705374
28.0,1.492657
29.0,1.852956
28.0,1.516558
32.0,1.344195
31.0,1.60724
29.0,1.787711
31.0,1.973846
29.0,1.429325
32.0,1.603153
36.0,1.873697
28.0,1.97289
28.0,2.645625
33.0,1.436152
28.0,1.594382
33.0,1.697669
28.0,2.177596
28.0,2.09016
28.0,1.294611
30.0,1.64289
31.0,1.565111
31.0,2.223269
32.0,1.991753
30.0,1.348163
33.0,1.635763
33.0,2.290395
31.0,1.630979
33.0,2.022396
28.0,1.652174
32.0,1.471581
33.0,1.667205
29.0,1.876923
30.0,2.0968
29.0,1.725647
31.0,1.757756
29.0,1.999483
29.0,1.710563
28.0,1.934177
31.0,1.372371
30.0,1.536264
29.0,1.780482
32.0,2.329143
31.0,1.887
32.0,1.464744
29.0,1.601806
28.0,1.909273
31.0,2.108556
29.0,1.904511
35.0,1.442585
29.0,1.766587
30.0,1.69
33.0,2.068074
28.0,2.832459
31.0,1.304609
32.0,1.776202
31.0,1.62449
31.0,2.006477
30.0,2.004145
33.0,1.48172
29.0,1.673611
32.0,1.870792
30.0,2.06
33.0,2.501201
37.0,1.327642
31.0,1.661609
29.0,1.919395
28.0,2.302266
28.0,2.076984
31.0,1.669977
31.0,1.595955
28.0,1.682599
33.0,2.035156
30.0,2.596615
32.0,1.334888
29.0,1.816019
29.0,1.947716
33.0,1.928788
29.0,2.172752
29.0,1.416807
28.0,1.565778
29.0,1.701869
29.0,2.015584
29.0,2.17377
28.0,1.597528
32.0,1.599326
29.0,1.54141
28.0,2.301133
28.0,2.442137
29.0,1.336511
30.0,1.671528
30.0,1.912782
29.0,2.071693
31.0,2.1016
31.0,1.453191
29.0,1.463034
33.0,2.096267
33.0,2.286441
29.0,2.263866
29.0,1.474249
28.0,1.69186
28.0,1.436575
34.0,2.490991
30.0,2.64375
30.0,1.615158
32.0,1.738626
29.0,1.997938
31.0,2.253911
28.0,2.391837
30.0,1.387344
27.0,1.40501
33.0,1.697669
28.0,1.580313
29.0,1.537802
28.0,1.47957
28.0,1.417895
35.0,1.526915
27.0,1.481896
29.0,1.861728
31.0,1.370515
27.0,1.347143
26.0,1.622273
29.0,1.731368
27.0,1.835697
27.0,1.295609
30.0,1.441826
31.0,1.330364
26.0,1.709368
27.0,1.635307
27.0,1.264694
27.0,1.468737
31.0,1.730896
33.0,1.685581
27.0,1.688345
29.0,1.407724
31.0,1.24269
30.0,1.713817
29.0,1.7642
32.0,2.030208
30.0,1.18855
26.0,1.477849
27.0,1.566
34.0,1.636301
27.0,1.863704
32.0,1.477682
30.0,1.432911
33.0,1.530263
28.0,1.826097
30.0,1.951145
27.0,1.438689
30.0,1.449257
29.0,1.404593
32.0,1.747743
31.0,1.852334
27.0,1.368518
27.0,1.687239
27.0,1.394595
27.0,1.422689
31.0,1.754524
27.0,1.372634
33.0,1.55708
29.0,1.687471
28.0,1.861481
30.0,1.842015
31.0,1.532823
29.0,1.442585
28.0,1.82439
30.0,1.770096
28.0,1.924433
30.0,1.390871
27.0,1.496104
27.0,1.449257
33.0,2.05752
30.0,2.450742
34.0,1.373608
28.0,1.435654
30.0,1.870049
30.0,1.593034
33.0,1.960814
27.0,1.374845
31.0,1.620588
30.0,1.774163
29.0,1.720188
32.0,2.188493
27.0,1.3058
31.0,1.651264
27.0,1.504121
30.0,2.109626
29.0,2.258823
30.0,1.341955
30.0,1.661981
28.0,1.751306
27.0,1.881094
26.0,1.898504
28.0,1.501301
29.0,1.784173
28.0,1.526258
30.0,2.159239
28.0,1.736321
34.0,1.287276
31.0,1.547577
29.0,1.44428
26.0,1.881141
27.0,2.048819
27.0,1.358607
27.0,1.462047
29.0,1.548238
29.0,2.115818
26.0,2.1048
29.0,1.288668
29.0,1.599775
28.0,1.723821
27.0,1.972378
31.0,2.033159
32.0,1.390683
30.0,1.613348
28.0,1.789663
29.0,2.073545
34.0,2.080371
28.0,1.297804
26.0,1.540088
27.0,1.602928
28.0,1.824331
29.0,1.791325
31.0,1.408159
28.0,1.434388
31.0,1.61448
29.0,1.831219
27.0,2.124731
27.0,1.436575
31.0,1.515468
29.0,1.889526
28.0,1.874442
28.0,1.84914
31.0,1.21834
31.0,1.516558
29.0,1.603378
28.0,1.581879
28.0,1.553761
30.0,1.321169
33.0,1.314487
27.0,1.595506
28.0,1.512854
28.0,1.510457
28.0,1.304609
29.0,1.433333
27.0,1.560841
28.0,1.596404
27.0,1.735613
29.0,1.333671
28.0,1.375207
28.0,1.355624
29.0,1.639408
30.0,1.904
32.0,1.349388
28.0,1.3006
29.0,1.524891
29.0,1.440592
31.0,1.687935
31.0,1.399375
28.0,1.582998
33.0,1.740758
28.0,1.70939
30.0,1.719484
32.0,1.253922
28.0,1.361885
